"","index","starts_x","starts_y","index_start","ends_x","ends_y","index_end"
"4585",4585,409505.13250534,4686934.2111607,50,384079.707932555,4726986.87260331,161
"4586",4586,409505.13250534,4686934.2111607,50,384777.140684573,4664462.37583737,84
"4587",4587,409505.13250534,4686934.2111607,50,384964.663159578,4727453.09278794,162
"4588",4588,409505.13250534,4686934.2111607,50,385770.953046543,4664349.04444901,83
"4589",4589,409505.13250534,4686934.2111607,50,385849.618386602,4727919.31297257,163
"4590",4590,409505.13250534,4686934.2111607,50,386734.573613625,4728385.5331572,164
"4591",4591,409505.13250534,4686934.2111607,50,386764.765408513,4664235.71306065,82
"4592",4592,409505.13250534,4686934.2111607,50,387619.528840648,4728851.75334183,165
"4593",4593,409505.13250534,4686934.2111607,50,387758.577770482,4664122.38167229,81
"4594",4594,409505.13250534,4686934.2111607,50,388504.484067671,4729317.97352646,166
"4595",4595,409505.13250534,4686934.2111607,50,388752.390132452,4664009.05028392,80
"4596",4596,409505.13250534,4686934.2111607,50,389389.439294694,4729784.19371109,167
"4597",4597,409505.13250534,4686934.2111607,50,389746.202494421,4663895.71889556,79
"4598",4598,409505.13250534,4686934.2111607,50,390274.394521718,4730250.41389572,168
"4599",4599,409505.13250534,4686934.2111607,50,390740.014856391,4663782.3875072,78
"4600",4600,409505.13250534,4686934.2111607,50,391159.349748741,4730716.63408035,169
"4601",4601,409688.036603781,4685950.82257771,51,368930.287785204,4711887.15869783,138
"4602",4602,409688.036603781,4685950.82257771,51,369130.577019321,4710907.16316871,137
"4603",4603,409688.036603781,4685950.82257771,51,369330.866253437,4709927.1676396,136
"4604",4604,409688.036603781,4685950.82257771,51,369367.466271742,4712662.99613934,139
"4605",4605,409688.036603781,4685950.82257771,51,369531.155487554,4708947.17211048,135
"4606",4606,409688.036603781,4685950.82257771,51,369731.44472167,4707967.17658136,134
"4607",4607,409688.036603781,4685950.82257771,51,369931.733955787,4706987.18105225,133
"4608",4608,409688.036603781,4685950.82257771,51,369950.95875048,4713454.23086039,140
"4609",4609,409688.036603781,4685950.82257771,51,370132.023189903,4706007.18552313,132
"4610",4610,409688.036603781,4685950.82257771,51,370332.31242402,4705027.18999401,131
"4611",4611,409688.036603781,4685950.82257771,51,370529.622899058,4714268.03220298,141
"4612",4612,409688.036603781,4685950.82257771,51,370532.601658136,4704047.1944649,130
"4613",4613,409688.036603781,4685950.82257771,51,370732.890892253,4703067.19893578,129
"4614",4614,409688.036603781,4685950.82257771,51,370933.180126369,4702087.20340666,128
"4615",4615,409688.036603781,4685950.82257771,51,371133.469360486,4701107.20787754,127
"4616",4616,409688.036603781,4685950.82257771,51,371221.276730256,4714949.29200092,142
"4617",4617,409688.036603781,4685950.82257771,51,371333.758594602,4700127.21234843,126
"4618",4618,409688.036603781,4685950.82257771,51,371534.047828719,4699147.21681931,125
"4619",4619,409688.036603781,4685950.82257771,51,371734.337062835,4698167.22129019,124
"4620",4620,409688.036603781,4685950.82257771,51,371934.626296952,4697187.22576108,123
"4621",4621,409688.036603781,4685950.82257771,51,372134.915531068,4696207.23023196,122
"4622",4622,409688.036603781,4685950.82257771,51,372143.625363278,4715336.30623005,143
"4623",4623,409688.036603781,4685950.82257771,51,372335.204765185,4695227.23470284,121
"4624",4624,409688.036603781,4685950.82257771,51,372535.493999301,4694247.23917373,120
"4625",4625,409688.036603781,4685950.82257771,51,372735.783233418,4693267.24364461,119
"4626",4626,409688.036603781,4685950.82257771,51,372936.072467534,4692287.24811549,118
"4627",4627,409688.036603781,4685950.82257771,51,372994.111214269,4715856.40822564,144
"4628",4628,409688.036603781,4685950.82257771,51,373136.361701651,4691307.25258638,117
"4629",4629,409688.036603781,4685950.82257771,51,373336.650935767,4690327.25705726,116
"4630",4630,409688.036603781,4685950.82257771,51,373536.940169884,4689347.26152814,115
"4631",4631,409688.036603781,4685950.82257771,51,373737.229404,4688367.26599903,114
"4632",4632,409688.036603781,4685950.82257771,51,373820.180047789,4716420.37711663,145
"4633",4633,409688.036603781,4685950.82257771,51,373937.518638117,4687387.27046991,113
"4634",4634,409688.036603781,4685950.82257771,51,374137.807872233,4686407.27494079,112
"4635",4635,409688.036603781,4685950.82257771,51,374338.09710635,4685427.27941168,111
"4636",4636,409688.036603781,4685950.82257771,51,374538.386340466,4684447.28388256,110
"4637",4637,409688.036603781,4685950.82257771,51,374634.429329938,4716999.23724239,146
"4638",4638,409688.036603781,4685950.82257771,51,374738.675574583,4683467.28835344,109
"4639",4639,409688.036603781,4685950.82257771,51,374938.964808699,4682487.29282433,108
"4640",4640,409688.036603781,4685950.82257771,51,375139.254042816,4681507.29729521,107
"4641",4641,409688.036603781,4685950.82257771,51,375277.564558586,4717765.32084883,147
"4642",4642,409688.036603781,4685950.82257771,51,375339.543276932,4680527.30176609,106
"4643",4643,409688.036603781,4685950.82257771,51,375539.832511049,4679547.30623698,105
"4644",4644,409688.036603781,4685950.82257771,51,375740.121745165,4678567.31070786,104
"4645",4645,409688.036603781,4685950.82257771,51,375851.256593983,4718578.17507649,148
"4646",4646,409688.036603781,4685950.82257771,51,375940.410979282,4677587.31517874,103
"4647",4647,409688.036603781,4685950.82257771,51,376140.700213398,4676607.31964963,102
"4648",4648,409688.036603781,4685950.82257771,51,376319.248313749,4719462.19473952,149
"4649",4649,409688.036603781,4685950.82257771,51,376340.989447515,4675627.32412051,101
"4650",4650,409688.036603781,4685950.82257771,51,376541.278681631,4674647.32859139,100
"4651",4651,409688.036603781,4685950.82257771,51,376681.536735901,4720389.4935797,150
"4652",4652,409688.036603781,4685950.82257771,51,376741.567915748,4673667.33306228,99
"4653",4653,409688.036603781,4685950.82257771,51,376916.911942848,4721355.86076852,151
"4654",4654,409688.036603781,4685950.82257771,51,376918.911395806,4722355.30532974,152
"4655",4655,409688.036603781,4685950.82257771,51,376941.857149864,4672687.33753316,98
"4656",4656,409688.036603781,4685950.82257771,51,377000.06611637,4723257.11112627,153
"4657",4657,409688.036603781,4685950.82257771,51,377142.14638398,4671707.34200404,97
"4658",4658,409688.036603781,4685950.82257771,51,377342.435618097,4670727.34647493,96
"4659",4659,409688.036603781,4685950.82257771,51,377542.724852214,4669747.35094581,95
"4660",4660,409688.036603781,4685950.82257771,51,377743.01408633,4668767.35541669,94
"4661",4661,409688.036603781,4685950.82257771,51,377885.021343393,4723723.3313109,154
"4662",4662,409688.036603781,4685950.82257771,51,377943.303320447,4667787.35988757,93
"4663",4663,409688.036603781,4685950.82257771,51,378143.592554563,4666807.36435846,92
"4664",4664,409688.036603781,4685950.82257771,51,378343.88178868,4665827.36882934,91
"4665",4665,409688.036603781,4685950.82257771,51,378769.976570416,4724189.55149553,155
"4666",4666,409688.036603781,4685950.82257771,51,378814.266512756,4665142.36416755,90
"4667",4667,409688.036603781,4685950.82257771,51,379654.931797439,4724655.77168016,156
"4668",4668,409688.036603781,4685950.82257771,51,379808.078874725,4665029.03277919,89
"4669",4669,409688.036603781,4685950.82257771,51,380539.887024462,4725121.99186479,157
"4670",4670,409688.036603781,4685950.82257771,51,380801.891236695,4664915.70139082,88
"4671",4671,409688.036603781,4685950.82257771,51,381424.842251486,4725588.21204942,158
"4672",4672,409688.036603781,4685950.82257771,51,381795.703598664,4664802.37000246,87
"4673",4673,409688.036603781,4685950.82257771,51,382309.797478509,4726054.43223405,159
"4674",4674,409688.036603781,4685950.82257771,51,382789.515960634,4664689.0386141,86
"4675",4675,409688.036603781,4685950.82257771,51,383194.752705532,4726520.65241868,160
"4676",4676,409688.036603781,4685950.82257771,51,383783.328322604,4664575.70722574,85
"4677",4677,409688.036603781,4685950.82257771,51,384079.707932555,4726986.87260331,161
"4678",4678,409688.036603781,4685950.82257771,51,384777.140684573,4664462.37583737,84
"4679",4679,409688.036603781,4685950.82257771,51,384964.663159578,4727453.09278794,162
"4680",4680,409688.036603781,4685950.82257771,51,385770.953046543,4664349.04444901,83
"4681",4681,409688.036603781,4685950.82257771,51,385849.618386602,4727919.31297257,163
"4682",4682,409688.036603781,4685950.82257771,51,386734.573613625,4728385.5331572,164
"4683",4683,409688.036603781,4685950.82257771,51,386764.765408513,4664235.71306065,82
"4684",4684,409688.036603781,4685950.82257771,51,387619.528840648,4728851.75334183,165
"4685",4685,409688.036603781,4685950.82257771,51,387758.577770482,4664122.38167229,81
"4686",4686,409688.036603781,4685950.82257771,51,388504.484067671,4729317.97352646,166
"4687",4687,409688.036603781,4685950.82257771,51,388752.390132452,4664009.05028392,80
"4688",4688,409688.036603781,4685950.82257771,51,389389.439294694,4729784.19371109,167
"4689",4689,409688.036603781,4685950.82257771,51,389746.202494421,4663895.71889556,79
"4690",4690,409688.036603781,4685950.82257771,51,390274.394521718,4730250.41389572,168
"4691",4691,409688.036603781,4685950.82257771,51,390740.014856391,4663782.3875072,78
"4692",4692,409688.036603781,4685950.82257771,51,391159.349748741,4730716.63408035,169
"4693",4693,409870.940702223,4684967.43399471,52,368930.287785204,4711887.15869783,138
"4694",4694,409870.940702223,4684967.43399471,52,369130.577019321,4710907.16316871,137
"4695",4695,409870.940702223,4684967.43399471,52,369330.866253437,4709927.1676396,136
"4696",4696,409870.940702223,4684967.43399471,52,369367.466271742,4712662.99613934,139
"4697",4697,409870.940702223,4684967.43399471,52,369531.155487554,4708947.17211048,135
"4698",4698,409870.940702223,4684967.43399471,52,369731.44472167,4707967.17658136,134
"4699",4699,409870.940702223,4684967.43399471,52,369931.733955787,4706987.18105225,133
"4700",4700,409870.940702223,4684967.43399471,52,369950.95875048,4713454.23086039,140
"4701",4701,409870.940702223,4684967.43399471,52,370132.023189903,4706007.18552313,132
"4702",4702,409870.940702223,4684967.43399471,52,370332.31242402,4705027.18999401,131
"4703",4703,409870.940702223,4684967.43399471,52,370529.622899058,4714268.03220298,141
"4704",4704,409870.940702223,4684967.43399471,52,370532.601658136,4704047.1944649,130
"4705",4705,409870.940702223,4684967.43399471,52,370732.890892253,4703067.19893578,129
"4706",4706,409870.940702223,4684967.43399471,52,370933.180126369,4702087.20340666,128
"4707",4707,409870.940702223,4684967.43399471,52,371133.469360486,4701107.20787754,127
"4708",4708,409870.940702223,4684967.43399471,52,371221.276730256,4714949.29200092,142
"4709",4709,409870.940702223,4684967.43399471,52,371333.758594602,4700127.21234843,126
"4710",4710,409870.940702223,4684967.43399471,52,371534.047828719,4699147.21681931,125
"4711",4711,409870.940702223,4684967.43399471,52,371734.337062835,4698167.22129019,124
"4712",4712,409870.940702223,4684967.43399471,52,371934.626296952,4697187.22576108,123
"4713",4713,409870.940702223,4684967.43399471,52,372134.915531068,4696207.23023196,122
"4714",4714,409870.940702223,4684967.43399471,52,372143.625363278,4715336.30623005,143
"4715",4715,409870.940702223,4684967.43399471,52,372335.204765185,4695227.23470284,121
"4716",4716,409870.940702223,4684967.43399471,52,372535.493999301,4694247.23917373,120
"4717",4717,409870.940702223,4684967.43399471,52,372735.783233418,4693267.24364461,119
"4718",4718,409870.940702223,4684967.43399471,52,372936.072467534,4692287.24811549,118
"4719",4719,409870.940702223,4684967.43399471,52,372994.111214269,4715856.40822564,144
"4720",4720,409870.940702223,4684967.43399471,52,373136.361701651,4691307.25258638,117
"4721",4721,409870.940702223,4684967.43399471,52,373336.650935767,4690327.25705726,116
"4722",4722,409870.940702223,4684967.43399471,52,373536.940169884,4689347.26152814,115
"4723",4723,409870.940702223,4684967.43399471,52,373737.229404,4688367.26599903,114
"4724",4724,409870.940702223,4684967.43399471,52,373820.180047789,4716420.37711663,145
"4725",4725,409870.940702223,4684967.43399471,52,373937.518638117,4687387.27046991,113
"4726",4726,409870.940702223,4684967.43399471,52,374137.807872233,4686407.27494079,112
"4727",4727,409870.940702223,4684967.43399471,52,374338.09710635,4685427.27941168,111
"4728",4728,409870.940702223,4684967.43399471,52,374538.386340466,4684447.28388256,110
"4729",4729,409870.940702223,4684967.43399471,52,374634.429329938,4716999.23724239,146
"4730",4730,409870.940702223,4684967.43399471,52,374738.675574583,4683467.28835344,109
"4731",4731,409870.940702223,4684967.43399471,52,374938.964808699,4682487.29282433,108
"4732",4732,409870.940702223,4684967.43399471,52,375139.254042816,4681507.29729521,107
"4733",4733,409870.940702223,4684967.43399471,52,375277.564558586,4717765.32084883,147
"4734",4734,409870.940702223,4684967.43399471,52,375339.543276932,4680527.30176609,106
"4735",4735,409870.940702223,4684967.43399471,52,375539.832511049,4679547.30623698,105
"4736",4736,409870.940702223,4684967.43399471,52,375740.121745165,4678567.31070786,104
"4737",4737,409870.940702223,4684967.43399471,52,375851.256593983,4718578.17507649,148
"4738",4738,409870.940702223,4684967.43399471,52,375940.410979282,4677587.31517874,103
"4739",4739,409870.940702223,4684967.43399471,52,376140.700213398,4676607.31964963,102
"4740",4740,409870.940702223,4684967.43399471,52,376319.248313749,4719462.19473952,149
"4741",4741,409870.940702223,4684967.43399471,52,376340.989447515,4675627.32412051,101
"4742",4742,409870.940702223,4684967.43399471,52,376541.278681631,4674647.32859139,100
"4743",4743,409870.940702223,4684967.43399471,52,376681.536735901,4720389.4935797,150
"4744",4744,409870.940702223,4684967.43399471,52,376741.567915748,4673667.33306228,99
"4745",4745,409870.940702223,4684967.43399471,52,376916.911942848,4721355.86076852,151
"4746",4746,409870.940702223,4684967.43399471,52,376918.911395806,4722355.30532974,152
"4747",4747,409870.940702223,4684967.43399471,52,376941.857149864,4672687.33753316,98
"4748",4748,409870.940702223,4684967.43399471,52,377000.06611637,4723257.11112627,153
"4749",4749,409870.940702223,4684967.43399471,52,377142.14638398,4671707.34200404,97
"4750",4750,409870.940702223,4684967.43399471,52,377342.435618097,4670727.34647493,96
"4751",4751,409870.940702223,4684967.43399471,52,377542.724852214,4669747.35094581,95
"4752",4752,409870.940702223,4684967.43399471,52,377743.01408633,4668767.35541669,94
"4753",4753,409870.940702223,4684967.43399471,52,377885.021343393,4723723.3313109,154
"4754",4754,409870.940702223,4684967.43399471,52,377943.303320447,4667787.35988757,93
"4755",4755,409870.940702223,4684967.43399471,52,378143.592554563,4666807.36435846,92
"4756",4756,409870.940702223,4684967.43399471,52,378343.88178868,4665827.36882934,91
"4757",4757,409870.940702223,4684967.43399471,52,378769.976570416,4724189.55149553,155
"4758",4758,409870.940702223,4684967.43399471,52,378814.266512756,4665142.36416755,90
"4759",4759,409870.940702223,4684967.43399471,52,379654.931797439,4724655.77168016,156
"4760",4760,409870.940702223,4684967.43399471,52,379808.078874725,4665029.03277919,89
"4761",4761,409870.940702223,4684967.43399471,52,380539.887024462,4725121.99186479,157
"4762",4762,409870.940702223,4684967.43399471,52,380801.891236695,4664915.70139082,88
"4763",4763,409870.940702223,4684967.43399471,52,381424.842251486,4725588.21204942,158
"4764",4764,409870.940702223,4684967.43399471,52,381795.703598664,4664802.37000246,87
"4765",4765,409870.940702223,4684967.43399471,52,382309.797478509,4726054.43223405,159
"4766",4766,409870.940702223,4684967.43399471,52,382789.515960634,4664689.0386141,86
"4767",4767,409870.940702223,4684967.43399471,52,383194.752705532,4726520.65241868,160
